product_id,product_name,category,brand,price,rating,price_category,rating_category
P001594,Pulse Worker,Clothing,Pulse,83.76,4.16,medium,good
P001595,Pulse Direction,Home & Kitchen,Pulse,214.62,4.62,luxury,top_rated
P001596,Pulse Eight,Beauty,Pulse,38.16,3.64,medium,good
P001597,Harbor Place,Books,Harbor,7.37,3.15,low,average
P001598,NeoTech Administration,Automotive,NeoTech,407.98,3.51,luxury,good
P001599,Willow Report,Books,Willow,63.33,4.71,medium,top_rated
P001600,Harbor Significant,Sports,Harbor,28.77,3.62,low,good
P001601,GreenLeaf Wall,Clothing,GreenLeaf,93.07,4.61,high,top_rated
P001602,Everest Take,Clothing,Everest,260.17,3.79,luxury,good
P001603,NeoTech Week,Sports,NeoTech,233.45,4.4,luxury,good
P001604,Harbor Coach,Home & Kitchen,Harbor,104.38,2.59,high,average
P001605,Harbor Picture,Electronics,Harbor,492.64,3.12,luxury,average
P001606,GreenLeaf Stage,Electronics,GreenLeaf,1097.96,4.45,luxury,good
P001607,Solace Institution,Beauty,Solace,65.0,2.94,medium,average
P001608,Orion Whatever,Books,Orion,96.75,3.06,high,average
P001609,Nimbus Hold,Books,Nimbus,29.15,2.55,low,average
P001610,Everest Republican,Pet Supplies,Everest,77.46,3.28,medium,average
P001611,Willow Benefit,Electronics,Willow,1028.88,2.86,luxury,average
P001612,Astra Five,Beauty,Astra,83.13,3.67,medium,good
P001613,Zenith Lawyer,Automotive,Zenith,734.26,4.81,luxury,top_rated
P001614,Solace Create,Clothing,Solace,97.47,2.92,high,average
P001615,NeoTech Camera,Automotive,NeoTech,74.61,3.79,medium,good
P001616,GreenLeaf Draw,Books,GreenLeaf,167.4,4.08,high,good
P001617,Astra Plant,Automotive,Astra,788.84,4.29,luxury,good
P001618,Acme Drug,Pet Supplies,Acme,43.35,3.7,medium,good
P001619,Everest Imagine,Clothing,Everest,15.52,4.2,low,good
P001620,Zenith Television,Books,Zenith,39.96,3.84,medium,good
P001621,Harbor College,Home & Kitchen,Harbor,15.11,4.76,low,top_rated
P001622,Willow Break,Beauty,Willow,5.29,2.62,low,average
P001623,Solace Support,Toys,Solace,82.98,3.49,medium,average
P001624,Pulse Join,Clothing,Pulse,50.81,4.64,medium,top_rated
P001625,Harbor Sort,Clothing,Harbor,146.81,4.7,high,top_rated
P001626,Nimbus Out,Groceries,Nimbus,30.12,4.19,low,good
P001627,Nimbus Happy,Groceries,Nimbus,11.67,4.12,low,good
P001628,Zenith Necessary,Electronics,Zenith,473.62,2.58,luxury,average
P001629,NeoTech Hope,Electronics,NeoTech,926.42,3.44,luxury,average
P001630,Nimbus From,Electronics,Nimbus,1519.49,3.98,luxury,good
P001631,Acme Real,Sports,Acme,154.57,3.73,high,good
P001632,GreenLeaf Indicate,Groceries,GreenLeaf,15.64,3.1,low,average
P001633,Nimbus Drive,Home & Kitchen,Nimbus,132.13,3.85,high,good
P001634,Pulse Outside,Electronics,Pulse,372.7,4.42,luxury,good
P001635,Nimbus South,Home & Kitchen,Nimbus,207.67,2.84,high,average
P001636,Solace Administration,Toys,Solace,16.95,3.1,low,average
P001637,Harbor Tax,Automotive,Harbor,529.06,3.78,luxury,good
P001638,Harbor Story,Home & Kitchen,Harbor,363.25,3.13,luxury,average
P001639,Everest Single,Clothing,Everest,253.6,3.94,luxury,good
P001640,GreenLeaf Do,Beauty,GreenLeaf,10.87,2.75,low,average
P001641,NeoTech Purpose,Automotive,NeoTech,705.88,3.24,luxury,average
P001642,Acme Design,Groceries,Acme,5.55,3.76,low,good
P001643,Acme Show,Clothing,Acme,58.73,3.63,medium,good
P001644,Acme Field,Beauty,Acme,157.79,2.51,high,average
P001645,Nimbus Much,Sports,Nimbus,223.28,3.42,luxury,average
P001646,Orion Class,Sports,Orion,314.64,4.51,luxury,top_rated
P001647,Acme It,Clothing,Acme,118.8,3.17,high,average
P001648,Everest Even,Beauty,Everest,124.31,2.53,high,average
P001649,Harbor Goal,Sports,Harbor,361.55,4.07,luxury,good
P001650,Solace Suffer,Books,Solace,71.07,4.19,medium,good
P001651,Acme Those,Toys,Acme,109.53,3.57,high,good
P001652,Nimbus Word,Sports,Nimbus,188.49,3.65,high,good
P001653,Nimbus Control,Electronics,Nimbus,1187.64,4.85,luxury,top_rated
P001654,GreenLeaf Eye,Sports,GreenLeaf,135.96,3.53,high,good
P001655,Pulse Understand,Home & Kitchen,Pulse,75.5,4.09,medium,good
P001656,Orion Administration,Pet Supplies,Orion,20.13,2.8,low,average
P001657,Solace Table,Groceries,Solace,25.99,4.61,low,top_rated
P001658,Harbor Agree,Clothing,Harbor,20.37,3.92,low,good
P001659,Willow Group,Pet Supplies,Willow,20.65,2.82,low,average
P001660,GreenLeaf Medical,Clothing,GreenLeaf,113.12,4.72,high,top_rated
P001661,Acme Thought,Toys,Acme,14.26,4.53,low,top_rated
P001662,Nimbus Difficult,Groceries,Nimbus,25.06,3.83,low,good
P001663,NeoTech School,Home & Kitchen,NeoTech,75.4,3.85,medium,good
P001664,Willow Her,Toys,Willow,44.59,3.09,medium,average
P001665,Astra Might,Toys,Astra,76.59,4.3,medium,good
P001666,GreenLeaf Different,Automotive,GreenLeaf,140.52,4.33,high,good
P001667,Solace Serve,Toys,Solace,38.11,4.38,medium,good
P001668,GreenLeaf Recent,Clothing,GreenLeaf,47.02,2.74,medium,average
P001669,Solace Media,Toys,Solace,115.92,3.12,high,average
P001670,NeoTech Outside,Beauty,NeoTech,110.43,2.78,high,average
P001671,Nimbus Garden,Beauty,Nimbus,8.06,4.12,low,good
P001672,NeoTech Career,Electronics,NeoTech,1257.52,4.21,luxury,good
P001673,Harbor Main,Beauty,Harbor,99.78,2.67,high,average
P001674,Orion Ahead,Electronics,Orion,786.4,4.49,luxury,good
P001675,Solace Majority,Groceries,Solace,5.2,4.87,low,top_rated
P001676,Acme Prevent,Groceries,Acme,3.69,4.25,low,good
P001677,Nimbus Great,Home & Kitchen,Nimbus,300.67,3.11,luxury,average
P001678,Orion Attack,Automotive,Orion,627.99,4.03,luxury,good
P001679,GreenLeaf Wrong,Sports,GreenLeaf,215.6,3.21,luxury,average
P001680,Willow Full,Automotive,Willow,294.93,4.0,luxury,good
P001681,Astra Compare,Books,Astra,6.08,2.81,low,average
P001682,Orion Right,Toys,Orion,35.4,4.19,low,good
P001683,NeoTech Make,Sports,NeoTech,71.52,4.54,medium,top_rated
P001684,Acme Anyone,Automotive,Acme,728.97,4.12,luxury,good
P001685,Nimbus Return,Electronics,Nimbus,319.15,4.15,luxury,good
P001686,Pulse Thing,Beauty,Pulse,134.71,3.74,high,good
P001687,Orion Painting,Pet Supplies,Orion,10.39,4.23,low,good
P001688,Zenith Mr,Sports,Zenith,59.25,4.51,medium,top_rated
P001689,Willow Condition,Sports,Willow,297.5,3.32,luxury,average
P001690,Solace Professional,Sports,Solace,257.99,4.19,luxury,good
P001691,Everest Stop,Automotive,Everest,893.72,3.78,luxury,good
P001692,Acme Effect,Automotive,Acme,108.67,4.64,high,top_rated
P001693,GreenLeaf Next,Books,GreenLeaf,21.06,3.57,low,good
P001694,Solace Actually,Pet Supplies,Solace,34.17,4.83,low,top_rated
P001695,Pulse Look,Groceries,Pulse,11.71,4.78,low,top_rated
P001696,Astra Woman,Clothing,Astra,313.72,3.15,luxury,average
P001697,NeoTech Member,Toys,NeoTech,20.71,4.67,low,top_rated
P001698,GreenLeaf Day,Clothing,GreenLeaf,142.7,4.17,high,good
P001699,Nimbus Hit,Electronics,Nimbus,494.84,4.57,luxury,top_rated
P001700,Harbor One,Automotive,Harbor,601.59,2.52,luxury,average
P001701,Willow Executive,Electronics,Willow,513.32,4.66,luxury,top_rated
P001702,Pulse Set,Beauty,Pulse,154.05,4.07,high,good
P001703,Willow Just,Beauty,Willow,165.03,3.97,high,good
P001704,NeoTech Property,Books,NeoTech,83.51,4.32,medium,good
P001705,Astra Marriage,Groceries,Astra,10.96,4.16,low,good
P001706,Willow Measure,Electronics,Willow,970.1,4.04,luxury,good
P001707,Willow Their,Electronics,Willow,988.62,3.91,luxury,good
P001708,Orion Room,Books,Orion,99.54,2.97,high,average
P001709,Nimbus Unit,Groceries,Nimbus,2.47,3.14,low,average
P001710,Zenith Stay,Groceries,Zenith,16.58,4.86,low,top_rated
P001711,Acme Here,Electronics,Acme,929.73,2.77,luxury,average
P001712,Zenith Management,Home & Kitchen,Zenith,260.48,3.55,luxury,good
P001713,Zenith Into,Toys,Zenith,37.8,4.17,medium,good
P001714,NeoTech Trouble,Sports,NeoTech,303.15,3.7,luxury,good
P001715,Everest Also,Groceries,Everest,5.74,4.13,low,good
P001716,Acme Surface,Toys,Acme,96.19,4.73,high,top_rated
P001717,Orion Society,Electronics,Orion,1551.98,4.75,luxury,top_rated
P001718,Acme Brother,Groceries,Acme,8.74,3.94,low,good
P001719,Zenith Natural,Home & Kitchen,Zenith,268.64,3.93,luxury,good
P001720,Harbor Or,Pet Supplies,Harbor,6.69,3.84,low,good
P001721,Everest Investment,Home & Kitchen,Everest,343.28,3.57,luxury,good
P001722,Everest Religious,Home & Kitchen,Everest,80.1,3.51,medium,good
P001723,Everest To,Pet Supplies,Everest,101.97,3.5,high,good
P001724,NeoTech Mind,Electronics,NeoTech,846.61,3.62,luxury,good
P001725,Willow Only,Beauty,Willow,96.97,2.63,high,average
P001726,Zenith Control,Toys,Zenith,25.89,4.41,low,good
P001727,Harbor Resource,Home & Kitchen,Harbor,228.38,3.52,luxury,good
P001728,Harbor Property,Books,Harbor,82.77,3.89,medium,good
P001729,NeoTech Third,Books,NeoTech,67.52,3.4,medium,average
P001730,Zenith Investment,Beauty,Zenith,232.25,2.78,luxury,average
P001731,GreenLeaf Glass,Electronics,GreenLeaf,798.6,4.48,luxury,good
P001732,Pulse Baby,Electronics,Pulse,417.15,2.63,luxury,average
P001733,Zenith Hour,Clothing,Zenith,166.64,3.39,high,average
P001734,Astra About,Home & Kitchen,Astra,68.37,3.99,medium,good
P001735,Astra West,Groceries,Astra,13.04,3.27,low,average
P001736,GreenLeaf Reach,Groceries,GreenLeaf,5.66,2.7,low,average
P001737,Zenith Heart,Beauty,Zenith,92.24,4.75,high,top_rated
P001738,Nimbus Wish,Pet Supplies,Nimbus,52.26,3.4,medium,average
P001739,Everest Movie,Electronics,Everest,738.47,3.72,luxury,good
P001740,Pulse Phone,Beauty,Pulse,184.9,3.14,high,average
P001741,Solace Sound,Electronics,Solace,957.88,2.72,luxury,average
P001742,GreenLeaf End,Electronics,GreenLeaf,814.3,3.93,luxury,good
P001743,Zenith Happy,Home & Kitchen,Zenith,173.72,4.54,high,top_rated
P001744,Acme Artist,Electronics,Acme,1797.55,3.21,luxury,average
P001745,Solace Particular,Home & Kitchen,Solace,157.71,4.83,high,top_rated
P001746,Solace Step,Beauty,Solace,32.16,4.14,low,good
P001747,Zenith Protect,Home & Kitchen,Zenith,103.92,4.57,high,top_rated
P001748,Solace Who,Toys,Solace,56.34,3.58,medium,good
P001749,Zenith Discuss,Beauty,Zenith,25.95,2.51,low,average
P001750,Solace Possible,Books,Solace,61.35,2.87,medium,average
P001751,Everest Make,Beauty,Everest,60.7,4.43,medium,good
P001752,GreenLeaf Tell,Home & Kitchen,GreenLeaf,412.8,3.26,luxury,average
P001753,Zenith View,Sports,Zenith,165.03,4.69,high,top_rated
P001754,Zenith Something,Groceries,Zenith,1.78,2.68,low,average
P001755,GreenLeaf Star,Automotive,GreenLeaf,305.42,3.33,luxury,average
P001756,Astra Book,Automotive,Astra,967.83,2.92,luxury,average
P001757,Zenith Both,Home & Kitchen,Zenith,206.86,4.71,high,top_rated
P001758,Everest Whole,Pet Supplies,Everest,8.07,2.69,low,average
P001759,NeoTech Story,Sports,NeoTech,407.54,4.58,luxury,top_rated
P001760,Everest Fast,Toys,Everest,24.92,2.95,low,average
P001761,Everest Line,Home & Kitchen,Everest,32.15,2.69,low,average
P001762,Harbor Vote,Electronics,Harbor,476.36,3.08,luxury,average
P001763,Orion Who,Toys,Orion,79.36,3.36,medium,average
P001764,Willow Maintain,Pet Supplies,Willow,30.77,4.69,low,top_rated
P001765,GreenLeaf Its,Beauty,GreenLeaf,49.84,3.04,medium,average
P001766,Willow Purpose,Pet Supplies,Willow,64.22,3.51,medium,good
P001767,Harbor Laugh,Beauty,Harbor,254.74,4.73,luxury,top_rated
P001768,GreenLeaf Name,Beauty,GreenLeaf,29.53,3.78,low,good
P001769,Acme Theory,Groceries,Acme,18.76,3.51,low,good
P001770,Willow Film,Electronics,Willow,811.5,4.17,luxury,good
P001771,GreenLeaf Guess,Sports,GreenLeaf,120.32,4.36,high,good
P001772,Acme Then,Clothing,Acme,20.18,4.07,low,good
P001773,Orion Event,Groceries,Orion,12.34,3.21,low,average
P001774,Astra Take,Groceries,Astra,22.01,4.02,low,good
P001775,Zenith Religious,Groceries,Zenith,23.52,4.55,low,top_rated
P001776,Orion Push,Books,Orion,56.21,4.6,medium,top_rated
P001777,NeoTech Continue,Pet Supplies,NeoTech,69.57,2.83,medium,average
P001778,Solace Minute,Toys,Solace,10.29,2.91,low,average
P001779,Orion Management,Clothing,Orion,57.54,4.39,medium,good
P001780,Pulse Voice,Pet Supplies,Pulse,49.73,2.65,medium,average
P001781,Pulse Central,Electronics,Pulse,984.2,4.66,luxury,top_rated
P001782,Zenith Security,Clothing,Zenith,66.11,4.0,medium,good
P001783,Willow Culture,Home & Kitchen,Willow,56.57,4.17,medium,good
P001784,Everest Beautiful,Sports,Everest,219.72,3.77,luxury,good
P001785,Solace Even,Clothing,Solace,90.15,4.11,high,good
P001786,Astra Expect,Sports,Astra,48.62,4.88,medium,top_rated
P001787,Willow Forget,Clothing,Willow,160.19,4.45,high,good
P001788,Zenith Study,Electronics,Zenith,391.83,2.68,luxury,average
P001789,Willow Wall,Automotive,Willow,409.61,4.48,luxury,good
P001790,Zenith Result,Sports,Zenith,403.08,3.26,luxury,average
P001791,Acme Democratic,Groceries,Acme,9.0,3.17,low,average
P001792,Harbor Notice,Pet Supplies,Harbor,70.76,3.75,medium,good
P001793,Acme Marriage,Electronics,Acme,896.38,3.47,luxury,average
P001794,Willow Treatment,Automotive,Willow,576.97,3.89,luxury,good
P001795,Orion Focus,Home & Kitchen,Orion,386.25,2.77,luxury,average
P001796,Zenith Military,Pet Supplies,Zenith,45.72,4.68,medium,top_rated
P001797,GreenLeaf Green,Automotive,GreenLeaf,187.99,3.37,high,average
P001798,Harbor Reflect,Beauty,Harbor,116.24,3.05,high,average
P001799,Astra Protect,Groceries,Astra,20.77,3.11,low,average
P001800,Astra Behavior,Clothing,Astra,113.98,4.7,high,top_rated
P001801,Harbor Wrong,Sports,Harbor,365.24,3.12,luxury,average
P001802,Everest In,Toys,Everest,97.72,2.57,high,average
P001803,NeoTech Throughout,Beauty,NeoTech,73.01,2.71,medium,average
P001804,Harbor Cost,Pet Supplies,Harbor,9.81,2.74,low,average
P001805,GreenLeaf Hear,Groceries,GreenLeaf,11.37,2.55,low,average
P001806,Nimbus Focus,Pet Supplies,Nimbus,54.34,4.4,medium,good
P001807,Nimbus Maintain,Electronics,Nimbus,557.39,3.67,luxury,good
P001808,Astra Pull,Pet Supplies,Astra,49.88,3.29,medium,average
P001809,Zenith Board,Home & Kitchen,Zenith,131.75,2.77,high,average
P001810,NeoTech Tend,Clothing,NeoTech,61.15,3.48,medium,average
P001811,Everest Child,Sports,Everest,197.07,2.53,high,average
P001812,Zenith Partner,Automotive,Zenith,713.74,4.37,luxury,good
P001813,Pulse Soon,Pet Supplies,Pulse,54.41,2.86,medium,average
P001814,Nimbus Prevent,Automotive,Nimbus,566.53,2.62,luxury,average
P001815,Harbor Despite,Home & Kitchen,Harbor,241.73,2.66,luxury,average
P001816,Willow Catch,Automotive,Willow,91.42,2.79,high,average
P001817,Harbor Not,Beauty,Harbor,87.54,2.91,high,average
P001818,Willow Prepare,Beauty,Willow,70.39,4.11,medium,good
P001819,Everest Organization,Beauty,Everest,69.22,2.73,medium,average
P001820,NeoTech Personal,Clothing,NeoTech,90.19,3.49,high,average
P001821,Orion Off,Electronics,Orion,852.12,4.32,luxury,good
P001822,Orion Race,Automotive,Orion,492.48,3.57,luxury,good
P001823,Willow Bit,Sports,Willow,215.56,2.59,luxury,average
P001824,Solace Foreign,Electronics,Solace,1233.6,3.48,luxury,average
P001825,Solace People,Home & Kitchen,Solace,203.57,4.12,high,good
P001826,Solace Guy,Clothing,Solace,117.72,4.34,high,good
P001827,Acme Road,Home & Kitchen,Acme,125.56,2.91,high,average
P001828,Willow Cost,Books,Willow,54.83,3.05,medium,average
P001829,Harbor Point,Clothing,Harbor,36.94,3.88,medium,good
P001830,Acme Chance,Electronics,Acme,1127.47,3.02,luxury,average
P001831,Orion Fact,Beauty,Orion,169.79,3.69,high,good
P001832,Orion Medical,Home & Kitchen,Orion,52.77,4.16,medium,good
P001833,Orion Blood,Beauty,Orion,88.37,4.0,high,good
P001834,Nimbus Person,Automotive,Nimbus,32.08,3.56,low,good
P001835,Everest Indicate,Pet Supplies,Everest,76.86,4.07,medium,good
P001836,Pulse Year,Toys,Pulse,56.37,4.1,medium,good
P001837,Pulse Above,Toys,Pulse,72.87,3.13,medium,average
P001838,Everest Several,Home & Kitchen,Everest,331.98,3.02,luxury,average
P001839,Zenith Few,Sports,Zenith,180.71,4.13,high,good
P001840,Orion Capital,Electronics,Orion,567.39,3.21,luxury,average
P001841,Willow Local,Toys,Willow,58.53,3.05,medium,average
P001842,Orion Kitchen,Books,Orion,29.1,4.12,low,good
P001843,Nimbus Near,Toys,Nimbus,33.17,4.37,low,good
P001844,Nimbus Size,Books,Nimbus,70.23,2.99,medium,average
P001845,Nimbus Fill,Toys,Nimbus,74.86,4.7,medium,top_rated
P001846,Pulse Both,Groceries,Pulse,14.3,3.45,low,average
P001847,GreenLeaf Goal,Electronics,GreenLeaf,1025.31,4.09,luxury,good
P001848,Astra Attorney,Automotive,Astra,392.65,4.7,luxury,top_rated
P001849,GreenLeaf List,Beauty,GreenLeaf,59.13,4.5,medium,top_rated
P001850,Willow Amount,Beauty,Willow,129.49,3.7,high,good
P001851,Acme Wife,Pet Supplies,Acme,9.25,3.77,low,good
P001852,Everest All,Automotive,Everest,643.14,4.29,luxury,good
P001853,Orion After,Electronics,Orion,351.45,3.22,luxury,average
P001854,Astra Key,Sports,Astra,376.31,2.51,luxury,average
P001855,Acme Practice,Automotive,Acme,503.43,3.16,luxury,average
P001856,GreenLeaf Somebody,Toys,GreenLeaf,69.5,4.46,medium,good
P001857,GreenLeaf Improve,Toys,GreenLeaf,92.99,3.23,high,average
P001858,Everest Run,Books,Everest,54.55,4.3,medium,good
P001859,Orion Coach,Electronics,Orion,1011.71,4.55,luxury,top_rated
P001860,Everest Late,Clothing,Everest,86.67,3.46,high,average
P001861,Acme Must,Books,Acme,47.06,3.54,medium,good
P001862,Zenith Guess,Groceries,Zenith,27.91,4.68,low,top_rated
P001863,Acme Half,Books,Acme,59.15,3.35,medium,average
P001864,Acme Age,Home & Kitchen,Acme,200.84,3.63,high,good
P001865,Everest Mrs,Books,Everest,46.77,3.49,medium,average
P001866,GreenLeaf Some,Home & Kitchen,GreenLeaf,21.92,2.78,low,average
P001867,Acme Foot,Toys,Acme,93.84,3.96,high,good
P001868,Nimbus Foot,Sports,Nimbus,299.8,4.4,luxury,good
P001869,Solace At,Books,Solace,8.47,4.33,low,good
P001870,Acme Subject,Automotive,Acme,383.26,3.16,luxury,average
P001871,GreenLeaf Act,Clothing,GreenLeaf,118.36,2.75,high,average
P001872,Everest Budget,Electronics,Everest,1217.83,3.3,luxury,average
P001873,Acme When,Automotive,Acme,413.11,3.87,luxury,good
P001874,Willow Show,Electronics,Willow,605.36,3.56,luxury,good
P001875,Orion Serious,Toys,Orion,86.67,2.73,high,average
P001876,Willow Law,Beauty,Willow,67.41,4.38,medium,good
P001877,Orion Miss,Toys,Orion,63.71,3.93,medium,good
P001878,Pulse Computer,Home & Kitchen,Pulse,212.46,4.51,luxury,top_rated
P001879,NeoTech These,Groceries,NeoTech,18.51,4.81,low,top_rated
P001880,Orion Coach,Books,Orion,55.14,2.93,medium,average
P001881,Acme Support,Books,Acme,36.2,4.7,low,top_rated
P001882,Astra Tough,Electronics,Astra,1463.26,4.71,luxury,top_rated
P001883,Pulse Still,Pet Supplies,Pulse,59.59,3.79,medium,good
P001884,Everest Type,Groceries,Everest,15.66,3.23,low,average
P001885,Zenith Catch,Home & Kitchen,Zenith,215.62,2.76,luxury,average
P001886,Acme Best,Electronics,Acme,1325.06,3.02,luxury,average
P001887,Astra Work,Books,Astra,10.47,2.84,low,average
P001888,NeoTech Late,Groceries,NeoTech,16.14,2.95,low,average
P001889,Astra Lead,Electronics,Astra,188.48,3.63,high,good
P001890,Harbor Growth,Toys,Harbor,83.34,4.0,medium,good
P001891,Nimbus Figure,Books,Nimbus,56.77,2.73,medium,average
P001892,Willow Need,Electronics,Willow,1287.95,4.71,luxury,top_rated
P001893,Orion Manage,Books,Orion,24.22,3.65,low,good
P001894,NeoTech Must,Clothing,NeoTech,51.65,2.56,medium,average
P001895,GreenLeaf Into,Electronics,GreenLeaf,418.78,4.0,luxury,good
P001896,Everest Response,Automotive,Everest,278.74,3.7,luxury,good
P001897,Nimbus Expert,Beauty,Nimbus,127.42,2.95,high,average
P001898,Astra Process,Pet Supplies,Astra,131.29,3.76,high,good
P001899,Everest International,Toys,Everest,49.77,3.47,medium,average
P001900,NeoTech Guess,Electronics,NeoTech,1351.78,2.8,luxury,average
P001901,Nimbus Wide,Pet Supplies,Nimbus,94.59,3.94,high,good
P001902,Acme Such,Sports,Acme,165.59,3.45,high,average
P001903,Everest Number,Beauty,Everest,184.43,3.85,high,good
P001904,Everest Become,Clothing,Everest,215.5,4.14,luxury,good
P001905,GreenLeaf Race,Groceries,GreenLeaf,3.32,3.34,low,average
P001906,GreenLeaf Sport,Books,GreenLeaf,17.73,3.0,low,average
P001907,Nimbus Stay,Toys,Nimbus,34.96,3.84,low,good
P001908,Nimbus Whose,Clothing,Nimbus,51.78,3.81,medium,good
P001909,Orion Head,Beauty,Orion,69.0,2.73,medium,average
P001910,Nimbus Possible,Clothing,Nimbus,76.19,3.13,medium,average
P001911,Solace Will,Pet Supplies,Solace,72.64,3.95,medium,good
P001912,NeoTech Imagine,Beauty,NeoTech,257.28,3.87,luxury,good
P001913,NeoTech Information,Groceries,NeoTech,7.76,4.12,low,good
P001914,Astra Thing,Electronics,Astra,948.69,3.37,luxury,average
P001915,Solace Or,Groceries,Solace,2.41,2.99,low,average
P001916,GreenLeaf Feel,Home & Kitchen,GreenLeaf,286.99,4.31,luxury,good
P001917,Everest Possible,Electronics,Everest,503.48,3.01,luxury,average
P001918,Harbor Close,Sports,Harbor,103.58,3.93,high,good
P001919,GreenLeaf Look,Beauty,GreenLeaf,40.84,4.01,medium,good
P001920,Pulse Against,Sports,Pulse,175.83,4.05,high,good
P001921,GreenLeaf Voice,Automotive,GreenLeaf,124.91,3.34,high,average
P001922,Acme Type,Automotive,Acme,201.36,2.79,high,average
P001923,Solace Surface,Toys,Solace,38.31,3.16,medium,average
P001924,Acme Sign,Books,Acme,5.58,3.74,low,good
P001925,Willow Hospital,Automotive,Willow,1340.76,3.45,luxury,average
P001926,GreenLeaf If,Toys,GreenLeaf,47.03,4.38,medium,good
P001927,Pulse Conference,Pet Supplies,Pulse,32.11,2.78,low,average
P001928,Everest Coach,Beauty,Everest,31.95,3.02,low,average
P001929,Willow Front,Books,Willow,90.65,4.04,high,good
P001930,Harbor Fire,Home & Kitchen,Harbor,34.77,4.18,low,good
P001931,Orion Make,Clothing,Orion,40.77,3.91,medium,good
P001932,NeoTech Although,Beauty,NeoTech,87.46,2.53,high,average
P001933,Zenith Live,Pet Supplies,Zenith,86.02,3.77,high,good
P001934,NeoTech Song,Automotive,NeoTech,286.31,4.73,luxury,top_rated
P001935,NeoTech Watch,Books,NeoTech,77.28,3.83,medium,good
P001936,Nimbus Safe,Automotive,Nimbus,413.42,3.14,luxury,average
P001937,Pulse Reveal,Beauty,Pulse,159.29,4.0,high,good
P001938,Harbor Himself,Books,Harbor,8.05,4.66,low,top_rated
P001939,Solace Other,Pet Supplies,Solace,47.96,4.83,medium,top_rated
P001940,Acme Road,Sports,Acme,115.22,2.78,high,average
P001941,Astra Sometimes,Pet Supplies,Astra,82.4,4.16,medium,good
P001942,Everest School,Toys,Everest,24.99,3.77,low,good
P001943,Nimbus More,Groceries,Nimbus,30.26,3.29,low,average
P001944,Nimbus East,Books,Nimbus,63.5,4.54,medium,top_rated
P001945,Astra Future,Pet Supplies,Astra,85.2,3.31,high,average
P001946,Solace Carry,Books,Solace,62.58,3.43,medium,average
P001947,Acme Think,Books,Acme,78.16,3.11,medium,average
P001948,GreenLeaf Front,Toys,GreenLeaf,39.02,4.74,medium,top_rated
P001949,Astra Make,Books,Astra,19.54,4.01,low,good
P001950,Pulse No,Groceries,Pulse,25.37,3.1,low,average
P001951,Willow Perform,Pet Supplies,Willow,44.57,3.5,medium,good
P001952,GreenLeaf Action,Beauty,GreenLeaf,118.9,3.03,high,average
P001953,Orion International,Electronics,Orion,955.5,4.13,luxury,good
P001954,Astra Kitchen,Toys,Astra,26.54,2.63,low,average
P001955,Astra Remain,Beauty,Astra,124.68,4.88,high,top_rated
P001956,Nimbus Table,Sports,Nimbus,300.07,2.52,luxury,average
P001957,Zenith Conference,Pet Supplies,Zenith,45.18,2.72,medium,average
P001958,Willow Go,Pet Supplies,Willow,94.62,3.76,high,good
P001959,Everest Television,Automotive,Everest,120.33,2.99,high,average
P001960,Orion Owner,Electronics,Orion,738.02,2.94,luxury,average
P001961,NeoTech Write,Electronics,NeoTech,1038.94,3.18,luxury,average
P001962,Everest Reality,Groceries,Everest,26.13,3.22,low,average
P001963,Orion Give,Clothing,Orion,172.17,3.84,high,good
P001964,Willow Nation,Home & Kitchen,Willow,121.56,3.15,high,average
P001965,Orion Child,Pet Supplies,Orion,81.47,3.1,medium,average
P001966,Astra These,Books,Astra,77.21,3.83,medium,good
P001967,Harbor Reach,Pet Supplies,Harbor,18.89,2.83,low,average
P001968,Nimbus Before,Home & Kitchen,Nimbus,375.68,3.67,luxury,good
P001969,Pulse Worry,Automotive,Pulse,734.96,3.09,luxury,average
P001970,Astra Success,Beauty,Astra,136.74,4.48,high,good
P001971,Everest Source,Groceries,Everest,22.59,4.03,low,good
P001972,Pulse Establish,Pet Supplies,Pulse,38.53,2.93,medium,average
P001973,Pulse Design,Electronics,Pulse,416.78,2.72,luxury,average
P001974,Astra Animal,Automotive,Astra,282.64,4.0,luxury,good
P001975,Orion Mouth,Sports,Orion,278.14,4.22,luxury,good
P001976,Orion Size,Beauty,Orion,133.71,3.37,high,average
P001977,Solace Leave,Home & Kitchen,Solace,250.41,3.3,luxury,average
P001978,Willow Imagine,Home & Kitchen,Willow,317.34,3.25,luxury,average
P001979,NeoTech Our,Electronics,NeoTech,662.22,2.76,luxury,average
P001980,Solace Door,Automotive,Solace,59.9,3.96,medium,good
P001981,Pulse Fly,Groceries,Pulse,9.92,3.32,low,average
P001982,Harbor Better,Electronics,Harbor,835.66,4.29,luxury,good
P001983,Willow Message,Home & Kitchen,Willow,11.12,3.89,low,good
P001984,Willow Eye,Books,Willow,84.86,3.08,high,average
P001985,Solace System,Sports,Solace,18.84,4.59,low,top_rated
P001986,Willow Somebody,Books,Willow,65.24,3.49,medium,average
P001987,Astra Sea,Automotive,Astra,871.03,3.23,luxury,average
P001988,Acme Character,Automotive,Acme,202.98,3.26,high,average
P001989,GreenLeaf Major,Books,GreenLeaf,61.57,3.58,medium,good
P001990,Zenith Page,Home & Kitchen,Zenith,431.12,4.13,luxury,good
P001991,Nimbus Military,Sports,Nimbus,178.96,3.57,high,good
