order_id,user_id,order_date,order_status,total_amount,order_Month,order_Day,cohort,order_period,cohort_index,customer_segment,buyer_type
O00000343,U004252,2024-04-25 05:13:32.127810,shipped,25.58,April,Thursday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00000344,U005422,2024-09-28 02:43:29.591246,processing,142.17,September,Saturday,2024-09,2024-09,0,B2C (Regular),Überlegender Käufer
O00000345,U003170,2024-10-15 22:45:22.972219,completed,638.51,October,Tuesday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00000346,U004683,2025-09-04 19:22:33.197442,processing,741.03,September,Thursday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00000348,U004629,2024-08-14 17:18:39.588645,shipped,629.79,August,Wednesday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00000350,U002862,2024-12-11 05:26:31.985511,completed,73.64,December,Wednesday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00000351,U009272,2025-06-21 02:18:23.779078,processing,121.87,June,Saturday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00000354,U006192,2024-01-02 21:00:49.687043,completed,97.47,January,Tuesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000358,U005569,2024-10-24 09:03:50.549214,shipped,702.9,October,Thursday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00000359,U004576,2025-10-04 06:48:59.960758,shipped,45.07,October,Saturday,2024-11,2025-10,11,B2C (Regular),Überlegender Käufer
O00000361,U007884,2024-05-28 21:31:23.214461,completed,654.1,May,Tuesday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00000363,U000296,2025-10-27 21:44:04.594728,processing,39.34,October,Monday,2025-10,2025-10,0,B2C (Regular),Überlegender Käufer
O00000365,U007974,2024-04-24 03:17:00.995773,processing,1714.38,April,Wednesday,2024-01,2024-04,3,B2C (Regular),Gast_Bestellung
O00000366,U007551,2024-05-11 22:24:57.358364,completed,125.92,May,Saturday,2024-05,2024-05,0,B2C (Regular),Überlegender Käufer
O00000368,U006186,2025-02-18 19:25:55.164696,shipped,680.04,February,Tuesday,2024-06,2025-02,8,B2C (Regular),Gast_Bestellung
O00000370,U003571,2024-03-04 18:29:11.879254,processing,3716.4,March,Monday,2024-03,2024-03,0,B2B (High Value),Gast_Bestellung
O00000371,U009900,2025-07-28 08:15:31.422065,completed,387.71,July,Monday,2025-03,2025-07,4,B2C (Regular),Überlegender Käufer
O00000372,U006358,2024-09-09 14:23:20.602418,shipped,58.53,September,Monday,2024-04,2024-09,5,B2C (Regular),Überlegender Käufer
O00000373,U003243,2025-08-30 21:20:12.271067,processing,1774.66,August,Saturday,2024-02,2025-08,18,B2B (High Value),Überlegender Käufer
O00000374,U004922,2025-11-06 18:01:11.505564,completed,1896.22,November,Thursday,2025-11,2025-11,0,B2B (High Value),Überlegender Käufer
O00000376,U006830,2024-12-02 10:22:33.021038,shipped,758.64,December,Monday,2024-03,2024-12,9,B2C (Regular),Überlegender Käufer
O00000377,U003570,2024-02-26 08:30:54.294365,processing,99.68,February,Monday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00000379,U000566,2024-04-11 03:46:05.725585,processing,407.14,April,Thursday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00000380,U006382,2024-10-09 03:37:02.129568,completed,2688.09,October,Wednesday,2024-10,2024-10,0,B2B (High Value),Gast_Bestellung
O00000384,U007191,2024-07-11 18:27:09.827520,processing,35.56,July,Thursday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00000387,U005535,2025-07-11 10:57:07.742990,completed,742.73,July,Friday,2025-07,2025-07,0,B2C (Regular),Gast_Bestellung
O00000388,U002024,2024-08-21 01:00:14.172895,processing,282.68,August,Wednesday,2024-06,2024-08,2,B2C (Regular),Gast_Bestellung
O00000389,U006374,2024-10-14 03:14:15.049096,completed,1907.1,October,Monday,2024-03,2024-10,7,B2B (High Value),Gast_Bestellung
O00000390,U006881,2025-07-17 13:46:24.940215,completed,5.35,July,Thursday,2025-07,2025-07,0,B2C (Regular),Gast_Bestellung
O00000393,U009235,2024-12-09 09:01:19.976363,processing,1043.24,December,Monday,2024-12,2024-12,0,B2C (Regular),Gast_Bestellung
O00000394,U007144,2025-10-04 11:14:50.682527,processing,637.38,October,Saturday,2024-07,2025-10,15,B2C (Regular),Überlegender Käufer
O00000395,U009243,2024-01-25 01:02:26.467538,processing,1508.35,January,Thursday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000397,U001195,2024-12-02 21:29:38.947690,processing,893.72,December,Monday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00000398,U003287,2025-06-14 17:33:15.883847,completed,415.95,June,Saturday,2024-07,2025-06,11,B2C (Regular),Überlegender Käufer
O00000400,U002183,2025-05-20 06:21:50.650438,completed,186.14,May,Tuesday,2025-05,2025-05,0,B2C (Regular),Überlegender Käufer
O00000402,U006071,2024-06-08 01:00:51.772375,completed,39.02,June,Saturday,2024-06,2024-06,0,B2C (Regular),Gast_Bestellung
O00000403,U000965,2025-03-25 15:36:41.142378,completed,271.98,March,Tuesday,2025-03,2025-03,0,B2C (Regular),Gast_Bestellung
O00000405,U008444,2025-10-03 23:01:11.870262,processing,7.85,October,Friday,2024-09,2025-10,13,B2C (Regular),Überlegender Käufer
O00000407,U006627,2024-01-18 06:35:59.389964,shipped,167.07,January,Thursday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000408,U003348,2024-09-18 23:13:46.782518,processing,610.25,September,Wednesday,2024-08,2024-09,1,B2C (Regular),Gast_Bestellung
O00000409,U004553,2025-04-23 12:43:27.117676,processing,747.66,April,Wednesday,2025-04,2025-04,0,B2C (Regular),Überlegender Käufer
O00000411,U004928,2025-10-10 17:53:20.855628,processing,108.26,October,Friday,2024-03,2025-10,19,B2C (Regular),Überlegender Käufer
O00000412,U007274,2024-11-26 23:01:05.548023,completed,2799.7,November,Tuesday,2024-08,2024-11,3,B2B (High Value),Überlegender Käufer
O00000415,U006705,2024-12-30 13:41:48.415715,shipped,1993.95,December,Monday,2024-12,2024-12,0,B2B (High Value),Überlegender Käufer
O00000418,U003487,2025-09-06 02:25:49.109039,completed,2660.31,September,Saturday,2025-01,2025-09,8,B2B (High Value),Überlegender Käufer
O00000419,U003451,2025-08-10 17:03:14.715204,completed,1612.52,August,Sunday,2024-12,2025-08,8,B2C (Regular),Überlegender Käufer
O00000421,U004228,2025-06-09 11:25:02.905810,completed,149.76,June,Monday,2024-11,2025-06,7,B2C (Regular),Gast_Bestellung
O00000422,U005524,2025-01-22 01:53:37.950685,completed,279.09,January,Wednesday,2024-10,2025-01,3,B2C (Regular),Gast_Bestellung
O00000423,U001646,2025-10-23 23:42:26.425387,shipped,4528.73,October,Thursday,2024-03,2025-10,19,B2B (High Value),Überlegender Käufer
O00000425,U005354,2025-10-23 21:33:51.781336,completed,891.49,October,Thursday,2024-06,2025-10,16,B2C (Regular),Überlegender Käufer
O00000427,U007675,2024-12-31 12:41:56.861954,completed,146.97,December,Tuesday,2024-02,2024-12,10,B2C (Regular),Überlegender Käufer
O00000428,U007743,2024-07-02 21:28:21.432489,processing,654.96,July,Tuesday,2024-05,2024-07,2,B2C (Regular),Gast_Bestellung
O00000429,U002332,2024-02-05 04:35:49.423105,processing,197.07,February,Monday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00000432,U006937,2024-09-03 09:44:34.771466,shipped,214.16,September,Tuesday,2024-07,2024-09,2,B2C (Regular),Gast_Bestellung
O00000433,U002515,2024-01-22 12:25:25.855400,processing,166.64,January,Monday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000434,U008366,2024-07-01 15:06:48.221626,processing,771.15,July,Monday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00000435,U004544,2024-05-11 10:10:59.311190,processing,882.32,May,Saturday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00000436,U006954,2024-07-14 09:07:17.312473,processing,97.78,July,Sunday,2024-07,2024-07,0,B2C (Regular),Überlegender Käufer
O00000437,U005848,2024-07-04 17:10:19.513443,shipped,397.65,July,Thursday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00000438,U005632,2025-07-15 03:15:54.380417,shipped,152.43,July,Tuesday,2025-07,2025-07,0,B2C (Regular),Überlegender Käufer
O00000440,U005805,2024-12-10 17:26:12.518856,processing,314.97,December,Tuesday,2024-01,2024-12,11,B2C (Regular),Überlegender Käufer
O00000442,U009323,2025-09-28 01:45:55.977677,processing,353.95,September,Sunday,2024-11,2025-09,10,B2C (Regular),Überlegender Käufer
O00000443,U003237,2024-03-28 17:17:24.503736,completed,105.24,March,Thursday,2024-01,2024-03,2,B2C (Regular),Überlegender Käufer
O00000444,U005171,2025-10-05 05:51:43.267331,processing,76.91,October,Sunday,2024-01,2025-10,21,B2C (Regular),Überlegender Käufer
O00000446,U001117,2024-05-27 06:17:23.195862,shipped,2845.08,May,Monday,2024-05,2024-05,0,B2B (High Value),Gast_Bestellung
O00000448,U006539,2025-10-30 01:41:16.986845,processing,658.01,October,Thursday,2025-06,2025-10,4,B2C (Regular),Überlegender Käufer
O00000449,U007270,2024-11-11 09:03:28.566803,completed,1507.35,November,Monday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00000451,U006290,2025-09-16 08:39:03.292776,shipped,238.47,September,Tuesday,2025-09,2025-09,0,B2C (Regular),Überlegender Käufer
O00000452,U001153,2025-01-03 12:59:13.628855,shipped,569.37,January,Friday,2024-02,2025-01,11,B2C (Regular),Gast_Bestellung
O00000454,U003805,2025-08-02 00:20:36.373199,processing,697.5,August,Saturday,2025-08,2025-08,0,B2C (Regular),Überlegender Käufer
O00000455,U001468,2024-04-24 21:26:29.331992,completed,460.66,April,Wednesday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00000456,U006551,2025-11-14 18:05:38.832864,shipped,131.77,November,Friday,2024-09,2025-11,14,B2C (Regular),Überlegender Käufer
O00000459,U009480,2025-06-17 08:42:41.158566,processing,120.32,June,Tuesday,2025-06,2025-06,0,B2C (Regular),Überlegender Käufer
O00000460,U009545,2024-10-05 23:41:48.250380,completed,74.41,October,Saturday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00000464,U004855,2025-03-02 05:52:25.138446,completed,1235.7,March,Sunday,2024-12,2025-03,3,B2C (Regular),Gast_Bestellung
O00000465,U001679,2025-11-09 03:00:18.723555,processing,930.12,November,Sunday,2025-02,2025-11,9,B2C (Regular),Überlegender Käufer
O00000466,U001181,2025-06-16 06:30:27.848507,completed,307.18,June,Monday,2024-01,2025-06,17,B2C (Regular),Überlegender Käufer
O00000467,U001736,2025-04-19 09:04:36.604436,completed,463.05,April,Saturday,2024-02,2025-04,14,B2C (Regular),Überlegender Käufer
O00000468,U004907,2024-10-28 22:45:57.219460,completed,562.76,October,Monday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00000470,U004314,2024-05-30 00:06:59.870889,completed,1602.7,May,Thursday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00000471,U001802,2024-04-23 00:00:00.581791,processing,141.68,April,Tuesday,2024-01,2024-04,3,B2C (Regular),Gast_Bestellung
O00000475,U005941,2024-11-02 05:18:49.933324,completed,1290.86,November,Saturday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00000477,U000908,2025-11-12 05:41:09.409046,shipped,148.16,November,Wednesday,2025-11,2025-11,0,B2C (Regular),Überlegender Käufer
O00000478,U009741,2025-02-07 04:59:55.183023,processing,461.02,February,Friday,2024-10,2025-02,4,B2C (Regular),Überlegender Käufer
O00000483,U000410,2024-04-10 22:14:34.656197,processing,86.86,April,Wednesday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00000485,U005342,2024-08-12 17:37:47.547704,completed,45.1,August,Monday,2024-08,2024-08,0,B2C (Regular),Überlegender Käufer
O00000489,U008490,2025-10-11 23:59:20.623967,shipped,3584.82,October,Saturday,2025-10,2025-10,0,B2B (High Value),Überlegender Käufer
O00000491,U006170,2025-04-03 09:15:31.305625,shipped,757.22,April,Thursday,2025-04,2025-04,0,B2C (Regular),Überlegender Käufer
O00000492,U003775,2024-02-15 08:01:17.944361,shipped,339.91,February,Thursday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00000493,U007738,2024-09-22 13:16:34.716679,completed,918.96,September,Sunday,2024-04,2024-09,5,B2C (Regular),Überlegender Käufer
O00000496,U008484,2025-05-10 12:33:11.776331,completed,30.32,May,Saturday,2025-05,2025-05,0,B2C (Regular),Gast_Bestellung
O00000503,U007357,2024-01-21 20:11:11.886899,processing,192.81,January,Sunday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000504,U007866,2025-03-08 15:09:22.167201,shipped,241.87,March,Saturday,2024-11,2025-03,4,B2C (Regular),Überlegender Käufer
O00000505,U003344,2025-04-29 01:38:25.001333,shipped,22.62,April,Tuesday,2025-02,2025-04,2,B2C (Regular),Überlegender Käufer
O00000506,U008162,2025-05-26 15:53:51.488813,completed,119.4,May,Monday,2024-11,2025-05,6,B2C (Regular),Gast_Bestellung
O00000507,U001202,2024-08-11 02:48:14.390638,shipped,878.41,August,Sunday,2024-08,2024-08,0,B2C (Regular),Überlegender Käufer
O00000508,U003933,2024-05-05 22:20:04.107708,shipped,842.39,May,Sunday,2024-05,2024-05,0,B2C (Regular),Überlegender Käufer
O00000509,U007937,2024-04-08 14:09:41.275107,shipped,705.58,April,Monday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00000510,U008319,2024-03-05 08:08:13.073154,completed,1842.0,March,Tuesday,2024-03,2024-03,0,B2B (High Value),Gast_Bestellung
O00000513,U003081,2024-05-12 23:16:58.187118,processing,26.88,May,Sunday,2024-05,2024-05,0,B2C (Regular),Gast_Bestellung
O00000515,U001884,2024-03-08 13:35:55.374768,processing,250.41,March,Friday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00000516,U005054,2024-01-08 03:55:58.533650,processing,119.52,January,Monday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000517,U005325,2024-04-25 02:02:19.128345,shipped,1471.73,April,Thursday,2024-04,2024-04,0,B2C (Regular),Gast_Bestellung
O00000518,U007923,2024-01-17 14:09:32.294773,shipped,160.06,January,Wednesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000519,U006930,2024-08-23 20:20:30.916232,shipped,375.71,August,Friday,2024-06,2024-08,2,B2C (Regular),Gast_Bestellung
O00000520,U008373,2024-12-22 22:34:41.859652,shipped,1416.85,December,Sunday,2024-12,2024-12,0,B2C (Regular),Überlegender Käufer
O00000522,U002980,2025-06-22 01:32:34.162713,completed,427.74,June,Sunday,2024-04,2025-06,14,B2C (Regular),Überlegender Käufer
O00000523,U000754,2025-05-24 16:40:43.901075,processing,305.12,May,Saturday,2025-01,2025-05,4,B2C (Regular),Überlegender Käufer
O00000524,U002490,2024-06-05 00:51:17.206503,shipped,623.56,June,Wednesday,2024-01,2024-06,5,B2C (Regular),Gast_Bestellung
O00000525,U002838,2025-02-16 02:03:25.466987,shipped,97.68,February,Sunday,2025-02,2025-02,0,B2C (Regular),Überlegender Käufer
O00000527,U009652,2024-09-07 10:28:45.630526,completed,149.76,September,Saturday,2024-08,2024-09,1,B2C (Regular),Überlegender Käufer
O00000528,U008440,2024-06-27 17:06:43.409847,completed,2656.92,June,Thursday,2024-06,2024-06,0,B2B (High Value),Gast_Bestellung
O00000529,U007554,2024-10-21 06:04:11.947578,shipped,288.28,October,Monday,2024-03,2024-10,7,B2C (Regular),Überlegender Käufer
O00000533,U008535,2025-10-01 18:21:53.132758,completed,694.93,October,Wednesday,2024-10,2025-10,12,B2C (Regular),Überlegender Käufer
O00000534,U007978,2024-02-25 01:57:45.000677,completed,585.0,February,Sunday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00000537,U003223,2024-12-12 20:52:12.913967,completed,36.92,December,Thursday,2024-01,2024-12,11,B2C (Regular),Überlegender Käufer
O00000539,U000121,2024-08-21 19:18:41.847552,completed,420.25,August,Wednesday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00000540,U008802,2024-01-31 07:19:17.687551,completed,391.67,January,Wednesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000541,U006037,2024-11-11 22:56:43.103526,processing,917.26,November,Monday,2024-11,2024-11,0,B2C (Regular),Überlegender Käufer
O00000542,U008014,2025-09-29 12:25:30.094724,shipped,24.1,September,Monday,2024-04,2025-09,17,B2C (Regular),Überlegender Käufer
O00000545,U002910,2025-06-09 12:45:05.866054,shipped,103.9,June,Monday,2024-05,2025-06,13,B2C (Regular),Überlegender Käufer
O00000550,U000890,2024-05-31 20:13:31.485533,shipped,324.82,May,Friday,2024-01,2024-05,4,B2C (Regular),Gast_Bestellung
O00000553,U005983,2024-03-22 08:24:23.056555,completed,475.8,March,Friday,2024-03,2024-03,0,B2C (Regular),Gast_Bestellung
O00000554,U007560,2025-08-02 08:35:45.437063,shipped,498.14,August,Saturday,2024-11,2025-08,9,B2C (Regular),Überlegender Käufer
O00000555,U008758,2025-05-09 12:08:45.767535,processing,334.94,May,Friday,2025-02,2025-05,3,B2C (Regular),Überlegender Käufer
O00000556,U000669,2025-08-06 10:21:59.458327,processing,2635.13,August,Wednesday,2025-04,2025-08,4,B2B (High Value),Überlegender Käufer
O00000558,U002083,2025-03-18 09:26:04.989272,processing,2426.82,March,Tuesday,2025-03,2025-03,0,B2B (High Value),Überlegender Käufer
O00000560,U001308,2025-07-04 13:04:21.032406,shipped,425.58,July,Friday,2025-07,2025-07,0,B2C (Regular),Überlegender Käufer
O00000561,U009940,2024-10-13 05:51:09.704647,shipped,2.48,October,Sunday,2024-10,2024-10,0,B2C (Regular),Überlegender Käufer
O00000563,U001868,2024-09-09 12:38:03.082421,processing,562.78,September,Monday,2024-09,2024-09,0,B2C (Regular),Überlegender Käufer
O00000564,U000771,2025-04-29 06:09:15.042394,processing,3382.41,April,Tuesday,2024-09,2025-04,7,B2B (High Value),Überlegender Käufer
O00000568,U009687,2024-01-26 13:32:10.437408,processing,600.26,January,Friday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000569,U008042,2024-02-01 12:11:28.069693,completed,141.53,February,Thursday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00000570,U000829,2025-03-30 08:26:22.148506,processing,926.42,March,Sunday,2025-02,2025-03,1,B2C (Regular),Gast_Bestellung
O00000572,U009178,2024-07-12 07:07:21.970355,processing,9.74,July,Friday,2024-07,2024-07,0,B2C (Regular),Gast_Bestellung
O00000573,U005558,2024-01-20 09:07:48.963246,processing,646.8,January,Saturday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
O00000575,U005722,2025-01-05 00:31:13.341464,shipped,161.07,January,Sunday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00000578,U001675,2024-08-05 04:45:43.151919,shipped,148.86,August,Monday,2024-08,2024-08,0,B2C (Regular),Gast_Bestellung
O00000579,U002556,2025-10-31 07:36:35.225798,processing,308.41,October,Friday,2025-01,2025-10,9,B2C (Regular),Überlegender Käufer
O00000580,U001813,2024-10-29 16:43:21.272941,shipped,130.05,October,Tuesday,2024-10,2024-10,0,B2C (Regular),Gast_Bestellung
O00000581,U005710,2024-08-03 23:59:53.794131,processing,1040.96,August,Saturday,2024-04,2024-08,4,B2C (Regular),Gast_Bestellung
O00000582,U003009,2024-08-31 20:41:19.502096,completed,115.63,August,Saturday,2024-08,2024-08,0,B2C (Regular),Überlegender Käufer
O00000583,U003993,2025-03-05 11:36:39.179394,shipped,22.53,March,Wednesday,2024-12,2025-03,3,B2C (Regular),Überlegender Käufer
O00000584,U006339,2024-03-31 00:16:53.468176,completed,1006.86,March,Sunday,2024-03,2024-03,0,B2C (Regular),Überlegender Käufer
O00000589,U001164,2025-01-08 08:54:25.953517,shipped,275.91,January,Wednesday,2025-01,2025-01,0,B2C (Regular),Überlegender Käufer
O00000591,U007587,2025-05-13 17:38:24.914926,completed,3154.41,May,Tuesday,2024-06,2025-05,11,B2B (High Value),Überlegender Käufer
O00000592,U003582,2025-07-16 14:09:21.861414,processing,1140.2,July,Wednesday,2025-07,2025-07,0,B2C (Regular),Gast_Bestellung
O00000593,U004356,2024-09-04 05:13:56.700220,processing,110.71,September,Wednesday,2024-09,2024-09,0,B2C (Regular),Überlegender Käufer
O00000594,U003433,2024-04-20 15:20:07.439376,processing,1957.91,April,Saturday,2024-04,2024-04,0,B2B (High Value),Gast_Bestellung
O00000596,U007239,2024-02-28 10:05:25.219785,processing,1013.96,February,Wednesday,2024-02,2024-02,0,B2C (Regular),Gast_Bestellung
O00000598,U008058,2024-12-09 09:02:49.041484,completed,783.71,December,Monday,2024-08,2024-12,4,B2C (Regular),Gast_Bestellung
O00000599,U009289,2024-01-24 17:46:52.418833,completed,1599.98,January,Wednesday,2024-01,2024-01,0,B2C (Regular),Gast_Bestellung
